CAA_ID,Muni_ID,full_ID,Muni,rf99,uaa99,poly_sum,poly_corr
2588,911,1680911,SABUGAL,5,27611,34756,44
2589,911,1680911,SABUGAL,8,27611,34756,184
2590,911,1680911,SABUGAL,1,27611,34756,99
2591,911,1680911,SABUGAL,1,27611,34756,36
2592,911,1680911,SABUGAL,4,27611,34756,45
2593,911,1680911,SABUGAL,3,27611,34756,200
2594,911,1680911,SABUGAL,6,27611,34756,26
2595,911,1680911,SABUGAL,2,27611,34756,78
2596,911,1680911,SABUGAL,2,27611,34756,31
2597,911,1680911,SABUGAL,0,27611,34756,40
2598,911,1680911,SABUGAL,6,27611,34756,62
2599,911,1680911,SABUGAL,3,27611,34756,74
2600,911,1680911,SABUGAL,0,27611,34756,18
2601,911,1680911,SABUGAL,1,27611,34756,48
2602,911,1680911,SABUGAL,4,27611,34756,28
2603,911,1680911,SABUGAL,1,27611,34756,45
2604,911,1680911,SABUGAL,5,27611,34756,40
2605,911,1680911,SABUGAL,5,27611,34756,218
2606,911,1680911,SABUGAL,3,27611,34756,141
2607,911,1680911,SABUGAL,3,27611,34756,1
2608,911,1680911,SABUGAL,5,27611,34756,29
2609,911,1680911,SABUGAL,6,27611,34756,35
2610,911,1680911,SABUGAL,10,27611,34756,28
2611,911,1680911,SABUGAL,2,27611,34756,108
2612,911,1680911,SABUGAL,5,27611,34756,47
2613,911,1680911,SABUGAL,2,27611,34756,37
2614,911,1680911,SABUGAL,9,27611,34756,53
2615,911,1680911,SABUGAL,1,27611,34756,88
2616,911,1680911,SABUGAL,2,27611,34756,124
2617,911,1680911,SABUGAL,2,27611,34756,907
2618,911,1680911,SABUGAL,2,27611,34756,993
2619,911,1680911,SABUGAL,3,27611,34756,455
2620,911,1680911,SABUGAL,3,27611,34756,695
2621,911,1680911,SABUGAL,1,27611,34756,1829
2622,911,1680911,SABUGAL,1,27611,34756,893
2623,911,1680911,SABUGAL,4,27611,34756,68
2624,911,1680911,SABUGAL,1,27611,34756,380
2625,911,1680911,SABUGAL,1,27611,34756,529
2626,911,1680911,SABUGAL,3,27611,34756,114
2627,911,1680911,SABUGAL,2,27611,34756,11419
2628,911,1680911,SABUGAL,4,27611,34756,249
2629,911,1680911,SABUGAL,3,27611,34756,217
2630,911,1680911,SABUGAL,4,27611,34756,208
2631,911,1680911,SABUGAL,9,27611,34756,0
2632,911,1680911,SABUGAL,3,27611,34756,398
2633,911,1680911,SABUGAL,4,27611,34756,4613
2634,912,1670912,SEIA,7,7654,12427,5
2635,912,1670912,SEIA,12,7654,12427,10
2636,912,1670912,SEIA,5,7654,12427,28
2637,912,1670912,SEIA,10,7654,12427,52
2638,912,1670912,SEIA,11,7654,12427,31
2639,912,1670912,SEIA,10,7654,12427,35
2640,912,1670912,SEIA,3,7654,12427,44
2641,912,1670912,SEIA,12,7654,12427,30
2642,912,1670912,SEIA,12,7654,12427,38
2643,912,1670912,SEIA,11,7654,12427,80
2644,912,1670912,SEIA,12,7654,12427,68
2645,912,1670912,SEIA,11,7654,12427,29
2646,912,1670912,SEIA,12,7654,12427,59
2647,912,1670912,SEIA,12,7654,12427,21
2648,912,1670912,SEIA,10,7654,12427,88
2649,912,1670912,SEIA,11,7654,12427,121
2650,912,1670912,SEIA,10,7654,12427,33
2651,912,1670912,SEIA,11,7654,12427,43
2652,912,1670912,SEIA,12,7654,12427,32
2653,912,1670912,SEIA,12,7654,12427,21
2654,912,1670912,SEIA,12,7654,12427,20
2655,912,1670912,SEIA,12,7654,12427,44
2656,912,1670912,SEIA,4,7654,12427,317
2657,912,1670912,SEIA,1,7654,12427,234
2658,912,1670912,SEIA,2,7654,12427,3801
2659,912,1670912,SEIA,5,7654,12427,303
2660,912,1670912,SEIA,10,7654,12427,69
2661,912,1670912,SEIA,3,7654,12427,1551
2662,912,1670912,SEIA,11,7654,12427,132
2663,912,1670912,SEIA,8,7654,12427,202
2664,912,1670912,SEIA,12,7654,12427,108
2665,912,1670912,SEIA,8,7654,12427,4
2666,913,1680913,TRANCOSO,5,13299,20339,1
2667,913,1680913,TRANCOSO,8,13299,20339,1
2668,913,1680913,TRANCOSO,1,13299,20339,104
2669,913,1680913,TRANCOSO,2,13299,20339,30
2670,913,1680913,TRANCOSO,2,13299,20339,29
2671,913,1680913,TRANCOSO,4,13299,20339,30
2672,913,1680913,TRANCOSO,1,13299,20339,62
2673,913,1680913,TRANCOSO,3,13299,20339,12
2674,913,1680913,TRANCOSO,5,13299,20339,33
2675,913,1680913,TRANCOSO,0,13299,20339,1
2676,913,1680913,TRANCOSO,4,13299,20339,85
2677,913,1680913,TRANCOSO,5,13299,20339,39
2678,913,1680913,TRANCOSO,7,13299,20339,32
2679,913,1680913,TRANCOSO,5,13299,20339,79
2680,913,1680913,TRANCOSO,4,13299,20339,20
2681,913,1680913,TRANCOSO,2,13299,20339,71
2682,913,1680913,TRANCOSO,2,13299,20339,231
2683,913,1680913,TRANCOSO,2,13299,20339,6
2684,913,1680913,TRANCOSO,4,13299,20339,694
2685,913,1680913,TRANCOSO,2,13299,20339,603
2686,913,1680913,TRANCOSO,5,13299,20339,54
2687,913,1680913,TRANCOSO,4,13299,20339,108
2688,913,1680913,TRANCOSO,1,13299,20339,445
2689,913,1680913,TRANCOSO,6,13299,20339,164
2690,913,1680913,TRANCOSO,4,13299,20339,10365
2691,914,1170914,VILA NOVA DE FOZ CÃ?A,11,16716,26553,178
2692,914,1170914,VILA NOVA DE FOZ CÃ?A,12,16716,26553,53
2693,914,1170914,VILA NOVA DE FOZ CÃ?A,11,16716,26553,22
2694,914,1170914,VILA NOVA DE FOZ CÃ?A,12,16716,26553,51
2695,914,1170914,VILA NOVA DE FOZ CÃ?A,9,16716,26553,98
2696,914,1170914,VILA NOVA DE FOZ CÃ?A,10,16716,26553,1
2697,914,1170914,VILA NOVA DE FOZ CÃ?A,5,16716,26553,42
2698,914,1170914,VILA NOVA DE FOZ CÃ?A,6,16716,26553,30
2699,914,1170914,VILA NOVA DE FOZ CÃ?A,11,16716,26553,22
2700,914,1170914,VILA NOVA DE FOZ CÃ?A,11,16716,26553,48
2701,914,1170914,VILA NOVA DE FOZ CÃ?A,9,16716,26553,80
2702,914,1170914,VILA NOVA DE FOZ CÃ?A,9,16716,26553,64
2703,914,1170914,VILA NOVA DE FOZ CÃ?A,12,16716,26553,23
2704,914,1170914,VILA NOVA DE FOZ CÃ?A,5,16716,26553,98
2705,914,1170914,VILA NOVA DE FOZ CÃ?A,4,16716,26553,27
2706,914,1170914,VILA NOVA DE FOZ CÃ?A,7,16716,26553,127
2707,914,1170914,VILA NOVA DE FOZ CÃ?A,9,16716,26553,370
2708,914,1170914,VILA NOVA DE FOZ CÃ?A,11,16716,26553,80
2709,914,1170914,VILA NOVA DE FOZ CÃ?A,10,16716,26553,196
2710,914,1170914,VILA NOVA DE FOZ CÃ?A,8,16716,26553,2286
2711,914,1170914,VILA NOVA DE FOZ CÃ?A,10,16716,26553,28
2712,914,1170914,VILA NOVA DE FOZ CÃ?A,1,16716,26553,68
2713,914,1170914,VILA NOVA DE FOZ CÃ?A,7,16716,26553,12726
2714,1001,16B1001,ALCOBAÃ?A,2,10031,24445,16
2715,1001,16B1001,ALCOBAÃ?A,0,10031,24445,15
2716,1001,16B1001,ALCOBAÃ?A,0,10031,24445,56
2717,1001,16B1001,ALCOBAÃ?A,2,10031,24445,13
2718,1001,16B1001,ALCOBAÃ?A,0,10031,24445,6
2719,1001,16B1001,ALCOBAÃ?A,1,10031,24445,50
2720,1001,16B1001,ALCOBAÃ?A,0,10031,24445,26
2721,1001,16B1001,ALCOBAÃ?A,1,10031,24445,43
2722,1001,16B1001,ALCOBAÃ?A,0,10031,24445,48
2723,1001,16B1001,ALCOBAÃ?A,3,10031,24445,128
2724,1001,16B1001,ALCOBAÃ?A,0,10031,24445,349
2725,1001,16B1001,ALCOBAÃ?A,0,10031,24445,113
2726,1001,16B1001,ALCOBAÃ?A,6,10031,24445,15
2727,1001,16B1001,ALCOBAÃ?A,1,10031,24445,235
2728,1001,16B1001,ALCOBAÃ?A,1,10031,24445,231
2729,1001,16B1001,ALCOBAÃ?A,1,10031,24445,37
2730,1001,16B1001,ALCOBAÃ?A,4,10031,24445,8649
2731,1002,1641002,ALVAIÁZERE,6,2024,7908,30
2732,1002,1641002,ALVAIÁZERE,4,2024,7908,6
2733,1002,1641002,ALVAIÁZERE,8,2024,7908,10
2734,1002,1641002,ALVAIÁZERE,9,2024,7908,20
2735,1002,1641002,ALVAIÁZERE,8,2024,7908,28
2736,1002,1641002,ALVAIÁZERE,6,2024,7908,29
2737,1002,1641002,ALVAIÁZERE,6,2024,7908,4
2738,1002,1641002,ALVAIÁZERE,4,2024,7908,31
2739,1002,1641002,ALVAIÁZERE,7,2024,7908,27
2740,1002,1641002,ALVAIÁZERE,7,2024,7908,10
2741,1002,1641002,ALVAIÁZERE,8,2024,7908,12
2742,1002,1641002,ALVAIÁZERE,7,2024,7908,12
2743,1002,1641002,ALVAIÁZERE,6,2024,7908,34
2744,1002,1641002,ALVAIÁZERE,4,2024,7908,83
2745,1002,1641002,ALVAIÁZERE,5,2024,7908,3
2746,1002,1641002,ALVAIÁZERE,6,2024,7908,40
2747,1002,1641002,ALVAIÁZERE,4,2024,7908,340
2748,1002,1641002,ALVAIÁZERE,4,2024,7908,115
2749,1002,1641002,ALVAIÁZERE,3,2024,7908,1
2750,1002,1641002,ALVAIÁZERE,2,2024,7908,787
2751,1002,1641002,ALVAIÁZERE,4,2024,7908,402
2752,1003,1641003,ANSIÃ?O,5,3240,9391,91
2753,1003,1641003,ANSIÃ?O,2,3240,9391,19
2754,1003,1641003,ANSIÃ?O,3,3240,9391,21
2755,1003,1641003,ANSIÃ?O,3,3240,9391,606
2756,1003,1641003,ANSIÃ?O,4,3240,9391,63
2757,1003,1641003,ANSIÃ?O,3,3240,9391,0
2758,1003,1641003,ANSIÃ?O,5,3240,9391,164
2759,1003,1641003,ANSIÃ?O,3,3240,9391,33
2760,1003,1641003,ANSIÃ?O,3,3240,9391,1124
2761,1003,1641003,ANSIÃ?O,2,3240,9391,175
2762,1003,1641003,ANSIÃ?O,5,3240,9391,136
2763,1003,1641003,ANSIÃ?O,6,3240,9391,100
2764,1003,1641003,ANSIÃ?O,4,3240,9391,156
2765,1003,1641003,ANSIÃ?O,2,3240,9391,553
2766,1004,1631004,BATALHA,4,2134,5352,2
2767,1004,1631004,BATALHA,4,2134,5352,33
2768,1004,1631004,BATALHA,0,2134,5352,51
2769,1004,1631004,BATALHA,4,2134,5352,45
2770,1004,1631004,BATALHA,2,2134,5352,26
2771,1004,1631004,BATALHA,5,2134,5352,9
2772,1004,1631004,BATALHA,5,2134,5352,27
2773,1004,1631004,BATALHA,2,2134,5352,74
2774,1004,1631004,BATALHA,2,2134,5352,61
2775,1004,1631004,BATALHA,2,2134,5352,17
2776,1004,1631004,BATALHA,4,2134,5352,15
2777,1004,1631004,BATALHA,2,2134,5352,243
2778,1004,1631004,BATALHA,6,2134,5352,1447
2779,1004,1631004,BATALHA,1,2134,5352,23
2780,1004,1631004,BATALHA,3,2134,5352,61
2781,1005,16B1005,BOMBARRAL,0,5635,10241,1
2782,1005,16B1005,BOMBARRAL,4,5635,10241,5634
2783,1006,16B1006,CALDAS DA RAINHA,0,7486,20114,44
2784,1006,16B1006,CALDAS DA RAINHA,2,7486,20114,21
2785,1006,16B1006,CALDAS DA RAINHA,1,7486,20114,34
2786,1006,16B1006,CALDAS DA RAINHA,0,7486,20114,1
2787,1006,16B1006,CALDAS DA RAINHA,5,7486,20114,24
2788,1006,16B1006,CALDAS DA RAINHA,0,7486,20114,84
2789,1006,16B1006,CALDAS DA RAINHA,3,7486,20114,443
2790,1006,16B1006,CALDAS DA RAINHA,7,7486,20114,68
2791,1006,16B1006,CALDAS DA RAINHA,0,7486,20114,213
2792,1006,16B1006,CALDAS DA RAINHA,6,7486,20114,12
2793,1006,16B1006,CALDAS DA RAINHA,6,7486,20114,6543
2794,1007,1641007,CASTANHEIRA DE PÃ?RA,9,86,911,8
2795,1007,1641007,CASTANHEIRA DE PÃ?RA,6,86,911,6
2796,1007,1641007,CASTANHEIRA DE PÃ?RA,7,86,911,11
2797,1007,1641007,CASTANHEIRA DE PÃ?RA,8,86,911,4
2798,1007,1641007,CASTANHEIRA DE PÃ?RA,6,86,911,19
2799,1007,1641007,CASTANHEIRA DE PÃ?RA,5,86,911,26
2800,1007,1641007,CASTANHEIRA DE PÃ?RA,6,86,911,12
2801,1008,1641008,FIGUEIRÃ? DOS VINHOS,10,678,2628,15
2802,1008,1641008,FIGUEIRÃ? DOS VINHOS,10,678,2628,10
2803,1008,1641008,FIGUEIRÃ? DOS VINHOS,9,678,2628,15
2804,1008,1641008,FIGUEIRÃ? DOS VINHOS,9,678,2628,26
2805,1008,1641008,FIGUEIRÃ? DOS VINHOS,5,678,2628,5
2806,1008,1641008,FIGUEIRÃ? DOS VINHOS,6,678,2628,25
2807,1008,1641008,FIGUEIRÃ? DOS VINHOS,9,678,2628,9
2808,1008,1641008,FIGUEIRÃ? DOS VINHOS,9,678,2628,10
2809,1008,1641008,FIGUEIRÃ? DOS VINHOS,6,678,2628,42
2810,1008,1641008,FIGUEIRÃ? DOS VINHOS,11,678,2628,12
2811,1008,1641008,FIGUEIRÃ? DOS VINHOS,6,678,2628,9
2812,1008,1641008,FIGUEIRÃ? DOS VINHOS,7,678,2628,40
2813,1008,1641008,FIGUEIRÃ? DOS VINHOS,10,678,2628,9
2814,1008,1641008,FIGUEIRÃ? DOS VINHOS,8,678,2628,10
2815,1008,1641008,FIGUEIRÃ? DOS VINHOS,5,678,2628,53
2816,1008,1641008,FIGUEIRÃ? DOS VINHOS,11,678,2628,9
2817,1008,1641008,FIGUEIRÃ? DOS VINHOS,7,678,2628,9
2818,1008,1641008,FIGUEIRÃ? DOS VINHOS,10,678,2628,5
2819,1008,1641008,FIGUEIRÃ? DOS VINHOS,5,678,2628,161
2820,1008,1641008,FIGUEIRÃ? DOS VINHOS,6,678,2628,89
2821,1008,1641008,FIGUEIRÃ? DOS VINHOS,3,678,2628,117
2822,1009,1631009,LEIRIA,0,8343,25870,29
2823,1009,1631009,LEIRIA,0,8343,25870,12
2824,1009,1631009,LEIRIA,0,8343,25870,14
2825,1009,1631009,LEIRIA,0,8343,25870,19
2826,1009,1631009,LEIRIA,1,8343,25870,54
2827,1009,1631009,LEIRIA,0,8343,25870,29
2828,1009,1631009,LEIRIA,4,8343,25870,11
2829,1009,1631009,LEIRIA,0,8343,25870,29
2830,1009,1631009,LEIRIA,5,8343,25870,57
2831,1009,1631009,LEIRIA,6,8343,25870,19
2832,1009,1631009,LEIRIA,3,8343,25870,12
2833,1009,1631009,LEIRIA,0,8343,25870,42
2834,1009,1631009,LEIRIA,4,8343,25870,13
2835,1009,1631009,LEIRIA,5,8343,25870,17
2836,1009,1631009,LEIRIA,5,8343,25870,11
2837,1009,1631009,LEIRIA,3,8343,25870,1
2838,1009,1631009,LEIRIA,2,8343,25870,22
2839,1009,1631009,LEIRIA,0,8343,25870,29
2840,1009,1631009,LEIRIA,4,8343,25870,15
2841,1009,1631009,LEIRIA,4,8343,25870,12
2842,1009,1631009,LEIRIA,7,8343,25870,20
2843,1009,1631009,LEIRIA,4,8343,25870,13
2844,1009,1631009,LEIRIA,3,8343,25870,17
2845,1009,1631009,LEIRIA,5,8343,25870,31
2846,1009,1631009,LEIRIA,6,8343,25870,46
2847,1009,1631009,LEIRIA,5,8343,25870,17
2848,1009,1631009,LEIRIA,0,8343,25870,0
2849,1009,1631009,LEIRIA,2,8343,25870,11
2850,1009,1631009,LEIRIA,9,8343,25870,16
2851,1009,1631009,LEIRIA,1,8343,25870,24
2852,1009,1631009,LEIRIA,2,8343,25870,9
2853,1009,1631009,LEIRIA,3,8343,25870,68
2854,1009,1631009,LEIRIA,2,8343,25870,43
2855,1009,1631009,LEIRIA,0,8343,25870,18
2856,1009,1631009,LEIRIA,3,8343,25870,157
2857,1009,1631009,LEIRIA,4,8343,25870,91
2858,1009,1631009,LEIRIA,5,8343,25870,60
2859,1009,1631009,LEIRIA,5,8343,25870,106
2860,1009,1631009,LEIRIA,10,8343,25870,64
2861,1009,1631009,LEIRIA,4,8343,25870,141
2862,1009,1631009,LEIRIA,2,8343,25870,128
2863,1009,1631009,LEIRIA,1,8343,25870,56
2864,1009,1631009,LEIRIA,3,8343,25870,6034
2865,1009,1631009,LEIRIA,7,8343,25870,695
2866,1009,1631009,LEIRIA,1,8343,25870,29
2867,1010,1631010,MARINHA GRANDE,0,287,1278,11
2868,1010,1631010,MARINHA GRANDE,0,287,1278,25
2869,1010,1631010,MARINHA GRANDE,0,287,1278,12
2870,1010,1631010,MARINHA GRANDE,0,287,1278,9
2871,1010,1631010,MARINHA GRANDE,1,287,1278,26
2872,1010,1631010,MARINHA GRANDE,1,287,1278,8
2873,1010,1631010,MARINHA GRANDE,0,287,1278,9
2874,1010,1631010,MARINHA GRANDE,0,287,1278,15
2875,1010,1631010,MARINHA GRANDE,0,287,1278,35
2876,1010,1631010,MARINHA GRANDE,0,287,1278,137
2877,1011,16B1011,NAZARÃ?,8,1099,2901,40
2878,1011,16B1011,NAZARÃ?,2,1099,2901,13
2879,1011,16B1011,NAZARÃ?,3,1099,2901,20
2880,1011,16B1011,NAZARÃ?,0,1099,2901,12
2881,1011,16B1011,NAZARÃ?,3,1099,2901,17
2882,1011,16B1011,NAZARÃ?,10,1099,2901,31
2883,1011,16B1011,NAZARÃ?,0,1099,2901,44
2884,1011,16B1011,NAZARÃ?,0,1099,2901,49
2885,1011,16B1011,NAZARÃ?,2,1099,2901,873
2886,1012,16B1012,Óbidos,2,4554,10013,30
2887,1012,16B1012,Óbidos,4,4554,10013,15
2888,1012,16B1012,Óbidos,3,4554,10013,14
2889,1012,16B1012,Óbidos,5,4554,10013,17
2890,1012,16B1012,Óbidos,3,4554,10013,5
2891,1012,16B1012,Óbidos,4,4554,10013,15
2892,1012,16B1012,Óbidos,5,4554,10013,22
2893,1012,16B1012,Óbidos,0,4554,10013,14
2894,1012,16B1012,Óbidos,0,4554,10013,1
2895,1012,16B1012,Óbidos,2,4554,10013,155
2896,1012,16B1012,Óbidos,2,4554,10013,1
2897,1012,16B1012,Óbidos,4,4554,10013,4265
2898,1013,1641013,PEDRÃ?GÃ?O GRANDE,11,614,1930,7
2899,1013,1641013,PEDRÃ?GÃ?O GRANDE,10,614,1930,8
2900,1013,1641013,PEDRÃ?GÃ?O GRANDE,6,614,1930,25
2901,1013,1641013,PEDRÃ?GÃ?O GRANDE,6,614,1930,32
2902,1013,1641013,PEDRÃ?GÃ?O GRANDE,4,614,1930,17
2903,1013,1641013,PEDRÃ?GÃ?O GRANDE,4,614,1930,16
2904,1013,1641013,PEDRÃ?GÃ?O GRANDE,6,614,1930,14
2905,1013,1641013,PEDRÃ?GÃ?O GRANDE,7,614,1930,12
2906,1013,1641013,PEDRÃ?GÃ?O GRANDE,4,614,1930,26
2907,1013,1641013,PEDRÃ?GÃ?O GRANDE,3,614,1930,11
2908,1013,1641013,PEDRÃ?GÃ?O GRANDE,2,614,1930,13
2909,1013,1641013,PEDRÃ?GÃ?O GRANDE,5,614,1930,13
2910,1013,1641013,PEDRÃ?GÃ?O GRANDE,3,614,1930,20
2911,1013,1641013,PEDRÃ?GÃ?O GRANDE,6,614,1930,22
2912,1013,1641013,PEDRÃ?GÃ?O GRANDE,5,614,1930,35
2913,1013,1641013,PEDRÃ?GÃ?O GRANDE,4,614,1930,44
2914,1013,1641013,PEDRÃ?GÃ?O GRANDE,3,614,1930,38
2915,1013,1641013,PEDRÃ?GÃ?O GRANDE,3,614,1930,28
2916,1013,1641013,PEDRÃ?GÃ?O GRANDE,4,614,1930,29
2917,1013,1641013,PEDRÃ?GÃ?O GRANDE,3,614,1930,105
2918,1013,1641013,PEDRÃ?GÃ?O GRANDE,3,614,1930,101
2919,1014,16B1014,PENICHE,0,3133,6534,15
2920,1014,16B1014,PENICHE,0,3133,6534,82
2921,1014,16B1014,PENICHE,0,3133,6534,9
2922,1014,16B1014,PENICHE,1,3133,6534,33
2923,1014,16B1014,PENICHE,0,3133,6534,296
2924,1014,16B1014,PENICHE,1,3133,6534,2697
2925,1015,1631015,POMBAL,3,7618,27409,47
2926,1015,1631015,POMBAL,0,7618,27409,14
2927,1015,1631015,POMBAL,0,7618,27409,10
2928,1015,1631015,POMBAL,3,7618,27409,0
2929,1015,1631015,POMBAL,0,7618,27409,47
2930,1015,1631015,POMBAL,0,7618,27409,18
2931,1015,1631015,POMBAL,5,7618,27409,9
2932,1015,1631015,POMBAL,2,7618,27409,9
2933,1015,1631015,POMBAL,2,7618,27409,15
2934,1015,1631015,POMBAL,0,7618,27409,27
2935,1015,1631015,POMBAL,4,7618,27409,15
2936,1015,1631015,POMBAL,1,7618,27409,9
2937,1015,1631015,POMBAL,3,7618,27409,15
2938,1015,1631015,POMBAL,0,7618,27409,25
2939,1015,1631015,POMBAL,2,7618,27409,11
2940,1015,1631015,POMBAL,4,7618,27409,10
2941,1015,1631015,POMBAL,4,7618,27409,13
2942,1015,1631015,POMBAL,4,7618,27409,10
2943,1015,1631015,POMBAL,1,7618,27409,11
2944,1015,1631015,POMBAL,7,7618,27409,16
2945,1015,1631015,POMBAL,1,7618,27409,16
2946,1015,1631015,POMBAL,3,7618,27409,16
2947,1015,1631015,POMBAL,2,7618,27409,119
2948,1015,1631015,POMBAL,2,7618,27409,12
2949,1015,1631015,POMBAL,4,7618,27409,10
2950,1015,1631015,POMBAL,1,7618,27409,18
2951,1015,1631015,POMBAL,2,7618,27409,20
2952,1015,1631015,POMBAL,1,7618,27409,10
2953,1015,1631015,POMBAL,3,7618,27409,25
2954,1015,1631015,POMBAL,1,7618,27409,14
2955,1015,1631015,POMBAL,5,7618,27409,10
2956,1015,1631015,POMBAL,0,7618,27409,11
2957,1015,1631015,POMBAL,5,7618,27409,3
2958,1015,1631015,POMBAL,0,7618,27409,10
2959,1015,1631015,POMBAL,3,7618,27409,1
2960,1015,1631015,POMBAL,5,7618,27409,14
2961,1015,1631015,POMBAL,3,7618,27409,60
2962,1015,1631015,POMBAL,0,7618,27409,97
2963,1015,1631015,POMBAL,1,7618,27409,23
2964,1015,1631015,POMBAL,7,7618,27409,65
2965,1015,1631015,POMBAL,7,7618,27409,39
2966,1015,1631015,POMBAL,0,7618,27409,224
2967,1015,1631015,POMBAL,5,7618,27409,0
2968,1015,1631015,POMBAL,4,7618,27409,123
2969,1015,1631015,POMBAL,6,7618,27409,51
2970,1015,1631015,POMBAL,11,7618,27409,1
2971,1015,1631015,POMBAL,1,7618,27409,162
2972,1015,1631015,POMBAL,5,7618,27409,426
2973,1015,1631015,POMBAL,1,7618,27409,140
2974,1015,1631015,POMBAL,5,7618,27409,70
2975,1015,1631015,POMBAL,2,7618,27409,1700
2976,1015,1631015,POMBAL,5,7618,27409,3796
2977,1016,1631016,PORTO DE MÃ?S,0,6009,12948,2
2978,1016,1631016,PORTO DE MÃ?S,5,6009,12948,11
2979,1016,1631016,PORTO DE MÃ?S,6,6009,12948,39
2980,1016,1631016,PORTO DE MÃ?S,6,6009,12948,29
2981,1016,1631016,PORTO DE MÃ?S,7,6009,12948,3
2982,1016,1631016,PORTO DE MÃ?S,5,6009,12948,18
2983,1016,1631016,PORTO DE MÃ?S,1,6009,12948,42
2984,1016,1631016,PORTO DE MÃ?S,8,6009,12948,58
2985,1016,1631016,PORTO DE MÃ?S,5,6009,12948,15
2986,1016,1631016,PORTO DE MÃ?S,4,6009,12948,19
2987,1016,1631016,PORTO DE MÃ?S,5,6009,12948,20
2988,1016,1631016,PORTO DE MÃ?S,4,6009,12948,75
2989,1016,1631016,PORTO DE MÃ?S,3,6009,12948,17
2990,1016,1631016,PORTO DE MÃ?S,5,6009,12948,2
2991,1016,1631016,PORTO DE MÃ?S,2,6009,12948,18
2992,1016,1631016,PORTO DE MÃ?S,5,6009,12948,31
2993,1016,1631016,PORTO DE MÃ?S,1,6009,12948,21
2994,1016,1631016,PORTO DE MÃ?S,5,6009,12948,18
2995,1016,1631016,PORTO DE MÃ?S,7,6009,12948,13
2996,1016,1631016,PORTO DE MÃ?S,1,6009,12948,256
2997,1016,1631016,PORTO DE MÃ?S,4,6009,12948,214
2998,1016,1631016,PORTO DE MÃ?S,6,6009,12948,191
2999,1016,1631016,PORTO DE MÃ?S,3,6009,12948,767
3000,1016,1631016,PORTO DE MÃ?S,3,6009,12948,22
3001,1016,1631016,PORTO DE MÃ?S,4,6009,12948,59
3002,1016,1631016,PORTO DE MÃ?S,3,6009,12948,411
3003,1016,1631016,PORTO DE MÃ?S,5,6009,12948,31
3004,1016,1631016,PORTO DE MÃ?S,1,6009,12948,14
3005,1016,1631016,PORTO DE MÃ?S,3,6009,12948,636
3006,1016,1631016,PORTO DE MÃ?S,1,6009,12948,89
3007,1016,1631016,PORTO DE MÃ?S,3,6009,12948,2007
3008,1016,1631016,PORTO DE MÃ?S,4,6009,12948,863
3009,1101,16B1101,ALENQUER,2,14806,27402,121
3010,1101,16B1101,ALENQUER,3,14806,27402,62
3011,1101,16B1101,ALENQUER,1,14806,27402,78
3012,1101,16B1101,ALENQUER,5,14806,27402,14545
3013,1102,16B1102,ARRUDA DOS VINHOS,6,3717,8401,3717
3014,1103,1851103,AZAMBUJA,1,11316,21201,18
3015,1103,1851103,AZAMBUJA,3,11316,21201,22
3016,1103,1851103,AZAMBUJA,0,11316,21201,48
3017,1103,1851103,AZAMBUJA,2,11316,21201,10867
3018,1103,1851103,AZAMBUJA,0,11316,21201,362
3019,1104,16B1104,CADAVAL,0,6502,12095,2
3020,1104,16B1104,CADAVAL,5,6502,12095,33
3021,1104,16B1104,CADAVAL,5,6502,12095,18
3022,1104,16B1104,CADAVAL,1,6502,12095,0
3023,1104,16B1104,CADAVAL,4,6502,12095,74
3024,1104,16B1104,CADAVAL,5,6502,12095,6375
3025,1105,1711105,CASCAIS,2,534,2336,0
3026,1105,1711105,CASCAIS,8,534,2336,35
3027,1105,1711105,CASCAIS,4,534,2336,22
3028,1105,1711105,CASCAIS,3,534,2336,9
3029,1105,1711105,CASCAIS,0,534,2336,26
3030,1105,1711105,CASCAIS,2,534,2336,8
3031,1105,1711105,CASCAIS,4,534,2336,32
3032,1105,1711105,CASCAIS,1,534,2336,9
3033,1105,1711105,CASCAIS,4,534,2336,15
3034,1105,1711105,CASCAIS,1,534,2336,7
3035,1105,1711105,CASCAIS,5,534,2336,64
3036,1105,1711105,CASCAIS,5,534,2336,10
3037,1105,1711105,CASCAIS,1,534,2336,19
3038,1105,1711105,CASCAIS,3,534,2336,14
3039,1105,1711105,CASCAIS,3,534,2336,52
3040,1105,1711105,CASCAIS,2,534,2336,12
3041,1105,1711105,CASCAIS,3,534,2336,8
3042,1105,1711105,CASCAIS,1,534,2336,120
3043,1105,1711105,CASCAIS,5,534,2336,73
3044,1106,1711106,LISBOA,3,0,292,0
3045,1106,1711106,LISBOA,4,0,292,0
3046,1106,1711106,LISBOA,0,0,292,0
3047,1106,1711106,LISBOA,2,0,292,0
3048,1106,1711106,LISBOA,3,0,292,0
3049,1106,1711106,LISBOA,9,0,292,0
3050,1107,1711107,LOURES,13,5921,10450,2
3051,1107,1711107,LOURES,6,5921,10450,13
3052,1107,1711107,LOURES,3,5921,10450,12
3053,1107,1711107,LOURES,5,5921,10450,21
3054,1107,1711107,LOURES,2,5921,10450,86
3055,1107,1711107,LOURES,2,5921,10450,27
3056,1107,1711107,LOURES,0,5921,10450,19
3057,1107,1711107,LOURES,5,5921,10450,4
3058,1107,1711107,LOURES,5,5921,10450,48
3059,1107,1711107,LOURES,5,5921,10450,51
