251088,213238,412/89,??,,,,,,,,,,,,,,,,,,,32.1,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,25,23,,,,24,25,,,,,,,23,,,,,,24,25,,,28,30,,,28,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228940,172920,460/208,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1,44.69,,,,,43.1,41,,,,,47,48,23,,,,,,,,,,,51,,,,,,,,51,53,,,,,54,22,,,53,56,,,56,56,,,56,57,,,57,45,,59,62,,,62,60,,59,57,,,,,,,,,,,
228817,173336,460/255,?? (poucos dados),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2,56.8,
229060,171060,460/193,?? (poucos dados),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.08,9.23,,,,,3.7,30,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203700,166630,470/62,?? (poucos dados),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,37.58,,,,,31.8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210100,173800,459/8,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.5,124.6,,,,,76.2,69,,,,,93,90,,,,,,88,103,,,,,110,91,,,,,,,76,,,,,,96,55,,,81,,,,98,,,,93,,,,95,110,,,,,,,,,,,,,,,,,,,,,
235126,167604,472/89,Monte do Casão,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,120,
237499,162959,472/87,? (Poucos dados),Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,91.6,
235310,168300,472/6,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,34.74,,,,,80.8,142,,,,,116,117,,,,,,72,195,,,,,209,173,,,,,,,168,,,,,,13,85,,,129,132,,,130,131,,,131,450,,,140,130,,140,140,,,140,140,,140,140,,,140,140,,130,,,130,,
233335,166402,472/23,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.5,87.2,,,,,63,,,,,,79,40,,,,,,89,,,,,,87,59,,,,,,,42,75,,,,,47,18,,,43,53,,,9.5,7.8,,,16,18,,,26,15,,,,,,,,,,,,,,,,,,,,,
237680,163130,472/62,Herdade da Parreira (vacaria),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,54.2,,,,,60.9,62,,,,,70,69,,,,,,64,205,,,,,48,78,,,,,,,6.9,77,,,,,147,32,,,91,94,,,105,101,,,100,90,,,120,71,,,,,,,,,,,,,,,,,,,,,
231308,164721,471/82,? (Poucos dados),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.6,50.8,
221600,165500,471/75,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,25.65,,,,,35.8,33,,,,,29,15,,,,,,32,45,,,,,40,30,,,,,,,27,28,,,,,31,29,,,28,30,30,,30,30,,,31,29,,,31,33,,,,,,,,,,,,,,,,,,,,,
224936,162879,471/81,? (Poucos dados),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,3.53,
227500,166000,471/74,? (Poucos dados),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204079,178592,459/51,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19,3.72,,,,,3.79,2,,,,,1.1,1,,,,,,1.8,4.4,,,,,6,2.6,,,,,,,2,2.4,,,,,2.7,2.2,,,3,2,,,2,2,,,2.4,2,,,2.1,7.2,,11,,,,,,,,,,,,,,,,,,,
217840,180860,449/43,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,3.86,,,,,4.55,2.8,,,,,1,11,,,,,,7.7,5.2,,,,,63,4.3,,,,,,,7.4,2,,,,,46,54,,,48,3.5,,,18,2,,,2,2,,,6.7,,,9.5,20,,,2,,,9.6,3.8,,,8.3,8.4,,12,7.4,,4.4,,
179957,201456,421/57,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.36,4.88,,,,,6.36,2,,,,,1,4.2,,,,,,4.2,5.2,,,,,4.1,2,,,,,,,2,,,,,,2,3,,,6.3,2,,,6.3,2,,,2.53,1.46,,,8,,,,,,,1.8,,,0.89,16,,,1.2,2.6,,5,6.6,,6.7,,
190232,188595,447/215,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,11.2,,,,,36.2,21,,,,,28,22,,,,,,24,,,,,,21,15,,,,,,,15,9.2,,,,,20,13,,,30,23,,,22,14,,,21.71,17,,,38,,,,,,,,,,,,,,,,,,,,,,
205300,182890,448/20,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24,1.16,,,,,2.56,3.8,,,,,2.4,11,,,,,,1.7,12,,,,,3.8,8.6,,,,,,,2,14,,,,,8.1,11,,,10,8.2,,,7.6,17,,,11.08,20.38,,,10,,,,,,,,,,,,,,,,,,,,,,
204254,184048,448/56,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,7.47,,,,,8.78,12,,,,,8.4,10,,,,,,8,12,,,,,9.5,9.2,,,,,,,8.7,,,,,,13,12,,,13,16,,,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190920,182670,447/6,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,22.15,,,,,17.7,16,,,,,11,,,,,,,19,18,,,,,17,,,,,,,,16,95,,,,,18,16,,,20,20,,,20,,,,23.48,20.38,,,,,,,,,,,,,,,,,,,,,,,,,
197413,187825,447/214,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9,26.39,,,,,28.9,30,,,,,26,28,,,,,,26,32,,,,,21,25,,,,,,,35,30,,,,,21,22,,,22,22,,,34,21,,,25.69,24.81,,,32,,,27,,,,42,,,31,8,,,18,33,,42,,,44,,
193130,176760,458/78,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25,1.16,,,,,3.23,4.2,,,,,3.5,1,,,,,,5.5,8.2,,,,,5.5,7.2,,,,,,,6.2,9.1,,,,,3.6,2,,,2,7.9,,,3.7,5,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
194940,175690,458/47,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.02,1.16,,,,,1.17,2,,,,,1,1,,,,,,1,2,,,,,2,2,,,,,,,5.1,5.4,,,,,2,2,,,2,2,,,2,4.7,,,2,2,,,2,2,,2,2,,,2,,,2,5.7,,,2,2,,2,2,,2,,
181960,177620,457/43,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8,18,,,,,16.9,23,,,,,17,7.9,,,,,,14,21,,,,,0.03,16,,,,,,,16,,,,,,22,16,,,,,,,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185360,186500,447/23,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.4,39.38,,,,,37.2,34,,,,,39,,,,,,,34,33,,,,,30,32,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272653,272653,483/34,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2,61.06,,,,,40,,,,,,37,55,,,,,,41,44,,,,,36,38,,,,,,,40,,,,,,41,15,,,32,35,,,35,34,,,37,37,,,31,45,,43,41,,,43,40,,36,35,,,32,27,,31,39,,28,,
234601,160109,472/88,Monte da Pecena (vacaria) (poucos dados),Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,204,
223347,150387,480/70,Oriola (poucos dados),Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,250,
236951,146910,490/10,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.22,8.45,,,,,6.88,5.9,,,,,6.6,6.7,,,,,,5.4,6.6,,,,,7.9,6,,,,,,,6.2,6.3,,,,,6.2,,,,5.9,5.9,,,6,6,,,6.2,5.9,,,6.3,7.1,,6.1,7.5,,,6.1,6.4,,5.9,,,,6.5,6.6,,5.9,6.7,,6.5,,
232280,221000,397/71,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232953,220271,397/163,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,19,,,,22,20,,,,,,,19.2,,,,,,32,33,,,34,38,,,33,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229000,223080,396/98,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,7.1,5.9,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226180,223780,396/141,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,59,,,,,60,,,,,,,,58.8,,,,,,54,51,,,63,61,,,58,52,,,70.88,57.59,,,57,,,51,,,,280,,,45,67,,,46,20,,57,,,,,
225424,224872,396/151,??,,,,,,,,,,,,,,,,,,,,,,,16.4,,,,,,,,,18.5,,,,,,,,,,,17.7,,,,,,22.3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226950,222280,396/118,???,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,41,,,,,28,26,,,,,,,24,,,,,,23,26,,,30,28,,,26,32,,,32.34,31.01,,,31,,,14,,,,95,,,20,25,,,23,15,,26,24,,25,,
235040,218740,411/107,??,,,,,17.98,18.73,,,,,,,,,,,,,23.4,18.4,,,14.6,13.7,,,,,,,,12.8,12.8,,,,,,,,,,17.52,,,,,,16.8,17,,,,,19,18,,,,,,17,16,16,,,,16,,,,,,,,18,16,,,,,17,30,,,17,16,,,17,17,,,8.4,15.95,,,20,,,15,,,,85,,,19,16,,,18,7,,14,14,,15,,
238450,218175,411/256,??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,16,,,,17,16,,,,,,,16.1,,,,,,17,16,,,17,18,,,17,17,,,12.85,19.05,,,,,,,,,,,,,,,,,,,,,,,,,
227751,220674,396/230,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,83,,,,,96,,,,,,,,,,,,,,106,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161738,187987,445/AG53,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,58,48,,,46,54,,,52,,,,,,,32,32,43,,41,,,29,38,,,25,32,,35,36,,33,,
209386,149192,488/91,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07,,,,,,20.2,16,,,,,19,16,,,,,,20,21,,,,,18,13,,,,,,,13,15,,,,,16,21,,,13,17,,,16,11,,,22,17,,,19,16,,16,16,,,13,,,,,,,,,,,,,,,
212032,150980,479/9,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,12.96,,,,,,,,,,,19,,,,,,,11,14,,,,,16,13,,,,,,,13,15,,,,,14,14,,,20,15,,,15,15,,,13,15,,,13,17,,15,16,,,,,,16,21,,,15,21,,21,21,,18,,
202056,158347,479/114,? (Poucos dados),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.59,,,,,,13.7,13,,,,,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259167,199117,440/94,??,,,,,,,,,,,,,,,,,,,28.4,19,,,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,19,,,,,19,14,,,,,,,11.3,,,,,,23,14,,,28,39,,,13,41,,,16,14,,,,,,28,45,,,32,,,17,10,,,30,7.8,,32,,,,,
276710,208250,427/20,?,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,27,,,,,34,34,,,,,,,32.7,,,,,,35,,,,56,46,,,47,,,,48,51,,,32,39,,26,,,,,,,,,,,,,,,,,,,
262441,200333,426/399,? (Poucos dados),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,9.2,9.2,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198416,102963,529/57,CASA AGRÍCOLA GAMITO FERREIRA,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95,0.27,0.27
193673,99912,529/58,MONTE DO BISPO,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,0.27,0.27
203031,109623,530/37,Carrapateira (poucos dados),Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3,83.2,
186931,102079,529/55,COURELAS DO PEGO,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,32.5,37.4
194385,104013,529/54,MONTE DO VALE LEITÃO DE BAIXO,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,4.5,
190990,104386,529/56,MONTE DE VILA DE CORTES,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,1.23,0.78
204450,58850,572/16,Rabaça,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,0.6,,,,,,0.27,0.35,,,,,,1.06,11.5,,,,,0.26,2,,,,,,,0.44,4.34,,,,,0.09,0.22,,,0.62,0.71,,,0.27,,,,2,4.76,,,2,2,,2,3.1,,,2,2.3,,2,2,,,2,,,2,2,,2,2,
212023,143773,488/13,Rossio do Barreiro,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,50.7,,,,,18.1,19,,,,,3.3,21,,,,,,17,26,,,,,26,20,,,,,,,19,21,,,,,25,26,,,20,21,,,24,21,,,25,23,,,18,20,,20,20,,,18,27,,18,18,,,18,16,,14,17,,15,17,
212578,140465,488/968,BOA VISTA,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.1,54.5,47.8
209876,142435,488/971,MONTE DE S. BARTOLOMEU,Nascente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,16.2,14.3
210295,144256,488/20,HERDADE DA PEDREGOSA,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,4.25,,,,,5.11,7.5,,,,,4.9,,,,,,,3.7,3,,,,,8.2,2,,,,,,,3.2,8,,,,,3.8,,,,6.4,2,,,12,2,,,6.7,2,,,6,3.2,,6.1,16,,,15,,,10,,,,4.8,7.8,,4.8,2,,6.6,2,
206322,146347,488/969,MONTE DO AZINHAL,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,18.7,
208296,141909,488/970,MONTE DO GALAZ,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,7.56,9.02
204305,146315,488/972,MONTE DAS FONTES,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,33.5,35
208169,146534,488/973,VILA NOVA DE BARONIA,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,97.7,108
214708,105380,530/38,Monte dos Linhares (poucos dados),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,13.5,
235280,115850,522/204,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,134,137,137,,,,148,136,,,,,,,143.7,130,,,,,149,124,,,166,110,,,172,162,,,132,130,,,73,67,,82,72,,,38,,,70,54,,,71,69,,79,62,,,,
232089,108423,532/157,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,66,66,,,,,67,,,,,,,,63.6,65,,,,,68,71,,,75,75,,,76,74,,,67,67,,,,,,,,,,,,,,,,,,,,,,,,,
234522,121874,511/91,MONTE HERDADE BARBAS DE LEBRE,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,30.4,36.9
242450,115240,522/162,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,26,30,30,,,,30,29,,,,,,,30,29,,,,,27,28,,,37,37,,,34,32,,,32,33,,,40,44,,36,35,,,29,,,28,,,,28,,,27,28,,27,,
240440,114980,522/165,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,109,107,107,,,,97,85,,,,,,,63.5,61,,,,,73,92,,,102,98,,,93,32,,,94,90,,,120,120,,130,120,,,77,,,86,93,,,66,58,,40,33,,24,,
236850,114700,522/169,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,106,104,104,,,,112,108,,,,,,,103,103,,,,,118,113,,,145,131,,,112,444,,,216,210,,,200,120,,210,120,,,97,,,120,110,,,120,110,,96,80,,76,,
236894,114793,522/252,Monte do Vale da Aldeia de Cima (poucos dados),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,79.6,
234733,118021,522/257,Monte da Aldeia dos Condes (poucos dados),Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8,60.5,
237585,118434,522/258,HORTA DOS MANCIOS (poucos dados),Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9,63,
230505,107366,531/46,Horta da Genoveva (poucos dados),Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.27,
214050,120650,509/38,Monte da Boa Hora,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213100,118450,520/15,Monte dos Cortes,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,107,67,,,,,63,58,,,,,,,55.4,59,,,,,61,39,,,63,62,,,62,61,,,64,63,,,100,74,,83,73,,,64,,,87,71,,,76,67,,70,30,,68,68,
210200,118400,520/25,Monte do Circo,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,120,,,,,,117,,,,,,,,96,94,,,,,99,98,,,95,,,,116,107,,,101,96,,,100,110,,100,,,,,,,,,,,,,,,,,,,
213173,118512,520/64,CORTES,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,117,137
226772,121166,510/65,MONTE DAS CALDEIRAS,Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,31.5,
228630,113730,521/221,Monte Alto,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,76,76,,,,100,84,,,,,,,78,91,,,,,92,81,,,55,92,,,85,75,,,105,90,,,89,77,,76,76,,,83,,,72,68,,,71,70,,66,70,,69,83,
230100,117786,521/451,Monte do Daneiro (poucos dados),Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4,40.9,
232759,111599,522/251,Monte Fernando de Espanh,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,88.3,
235888,110502,522/254,Monte de Magalhães (poucos dados),Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9,62.8,
232803,112863,522/256,Herdade da Casa Branca (poucos dados),Poço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4,69.3,
238130,109250,532/98,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,65,48,,,,,41,,,,,,,,46.2,26,,,,,21,,,,28,27,,,26,14,,,23,15,,,35,32,,36,25,,,12,,,29,20,,,24,7.3,,21,6.4,,19,,
225254,115273,521/450,Horta de Todos (poucos dados),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.4,40.9,
257073,93570,542/19,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,2,2,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227600,110630,521/222,Monte da Raposinha,Furo Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,62,61,61,,,,61,,,,,,,,55.5,58,,,,,57,55,,,51,43,,,67,65,,,61,,,,75,75,,110,80,,,80,,,49,86,,,71,,,66,59,,65,74,
