CAA_ID,agua_leg,surface_id,GW_ID
"4203",Aguas marinhas e costeiras,"4779","11"
"4214",Aguas de transicao,"21","45"
"4214",Aguas de transicao,"26","45"
"4215",Aguas interiores,"2139","45"
"4223",Zonas humidas litorais,"613","45"
"4224",Aguas interiores,"2070","33"
"4224",Aguas interiores,"2139","45"
"4224",Aguas interiores,"2168","45"
"4224",Aguas interiores,"2171","45"
"4225",Aguas marinhas e costeiras,"4770","67"
"4258",Aguas interiores,"4727","5"
"4281",Aguas interiores,"4714","5"
"4286",Aguas interiores,"4727","5"
"4297",Aguas de transicao,"109","1"
"4307",Aguas marinhas e costeiras,"4797","1"
"4395",Aguas interiores,"4720","5"
"4403",Aguas interiores,"4714","5"
"4468",Zonas humidas litorais,"789","5"
"4468",Zonas humidas litorais,"794","5"
"4468",Zonas humidas litorais,"797","5"
"4468",Zonas humidas litorais,"798","5"
"4468",Zonas humidas litorais,"800","5"
"4469",Zonas humidas litorais,"792","5"
"4469",Zonas humidas litorais,"793","5"
"4469",Zonas humidas litorais,"796","5"
"4486",Zonas humidas litorais,"799","5"
"4486",Zonas humidas litorais,"801","5"
"4509",Aguas interiores,"4723","1"
"4516",Aguas interiores,"4724","1"
"4565",Aguas interiores,"4719","3"
"4567",Aguas interiores,"4706","3"
"4570",Aguas interiores,"4684","3"
"4579",Aguas interiores,"4635","3"
"4606",Aguas interiores,"4692","54"
"4606",Aguas interiores,"4693","54"
"4609",Aguas interiores,"4693","54"
"4613",Aguas interiores,"4693","54"
"4624",Aguas interiores,"4693","54"
"4626",Aguas interiores,"4682","54"
"4693",Aguas interiores,"4627","3"
"4693",Aguas interiores,"4635","3"
"4701",Aguas interiores,"4590","3"
"4703",Aguas interiores,"4590","3"
"4744",Aguas interiores,"4634","3"
"4774",Aguas interiores,"4605","3"
"4774",Aguas interiores,"4606","3"
"4779",Aguas interiores,"4588","3"
"4821",Aguas interiores,"4511","3"
"4826",Aguas interiores,"4503","3"
"4826",Aguas interiores,"4504","3"
"4830",Aguas interiores,"4504","3"
"4841",Aguas interiores,"4496","3"
"4942",Aguas interiores,"4313","7"
"4994",Aguas interiores,"4456","6"
"4994",Aguas interiores,"4460","6"
"5008",Aguas interiores,"4442","6"
"5107",Aguas interiores,"4482","6"
"5107",Aguas interiores,"4483","6"
"5119",Aguas interiores,"4453","6"
"5301",Aguas interiores,"4418","7"
"5340",Aguas interiores,"4436","6"
"5342",Aguas interiores,"4423","6"
"5345",Aguas interiores,"4423","6"
"5345",Aguas interiores,"4425","6"
"58",Zonas humidas interiores,"321","21"
"58",Zonas humidas interiores,"321","27"
"58",Zonas humidas interiores,"323","21"
"58",Zonas humidas interiores,"323","27"
"58",Zonas humidas interiores,"328","21"
"58",Zonas humidas interiores,"328","27"
"58",Zonas humidas interiores,"332","21"
"58",Zonas humidas interiores,"332","27"
"58",Aguas interiores,"4358","21"
"58",Aguas interiores,"4358","27"
"58",Zonas humidas interiores,"318","27"
"58",Zonas humidas interiores,"319","27"
"69",Aguas interiores,"4429","6"
"69",Aguas interiores,"4433","6"
"1",Aguas interiores,"4426","6"
"1",Aguas interiores,"4429","6"
"75",Aguas interiores,"4391","22"
"75",Aguas interiores,"4391","27"
"75",Aguas interiores,"4405","22"
"75",Aguas interiores,"4405","27"
"75",Aguas interiores,"4421","27"
"75",Aguas interiores,"4422","27"
"75",Aguas interiores,"4424","22"
"75",Aguas interiores,"4424","27"
"75",Aguas interiores,"4430","21"
"75",Aguas interiores,"4430","27"
"75",Zonas humidas litorais,"743","21"
"75",Zonas humidas litorais,"743","27"
"75",Zonas humidas litorais,"744","21"
"75",Zonas humidas litorais,"744","27"
"84",Aguas interiores,"4345","27"
"86",Aguas interiores,"4307","21"
"86",Aguas interiores,"4307","24"
"86",Aguas interiores,"4316","24"
"86",Aguas interiores,"4316","27"
"86",Aguas interiores,"4319","24"
"86",Aguas interiores,"4319","27"
"150",Zonas humidas litorais,"740","21"
"150",Zonas humidas litorais,"740","27"
"150",Zonas humidas litorais,"741","21"
"150",Zonas humidas litorais,"741","27"
"150",Zonas humidas litorais,"743","21"
"150",Zonas humidas litorais,"743","27"
"150",Zonas humidas litorais,"744","21"
"150",Zonas humidas litorais,"744","27"
"150",Zonas humidas interiores,"332","21"
"150",Zonas humidas interiores,"332","27"
"150",Zonas humidas interiores,"333","21"
"150",Zonas humidas interiores,"333","22"
"150",Zonas humidas interiores,"333","27"
"150",Zonas humidas interiores,"334","21"
"150",Zonas humidas interiores,"334","22"
"150",Zonas humidas interiores,"334","27"
"150",Aguas interiores,"4374","21"
"150",Aguas interiores,"4374","27"
"150",Aguas interiores,"4378","21"
"150",Aguas interiores,"4378","22"
"150",Aguas interiores,"4378","27"
"150",Aguas interiores,"4391","22"
"150",Aguas interiores,"4391","27"
"150",Aguas interiores,"4402","21"
"150",Aguas interiores,"4402","27"
"150",Aguas interiores,"4404","21"
"150",Aguas interiores,"4404","27"
"150",Aguas interiores,"4405","22"
"150",Aguas interiores,"4405","27"
"150",Aguas interiores,"4414","27"
"150",Aguas interiores,"4417","27"
"150",Aguas interiores,"4424","22"
"150",Aguas interiores,"4424","27"
"55",Zonas humidas interiores,"328","27"
"55",Zonas humidas interiores,"330","27"
"55",Zonas humidas interiores,"332","21"
"55",Zonas humidas interiores,"332","27"
"55",Zonas humidas interiores,"333","21"
"55",Zonas humidas interiores,"333","22"
"55",Zonas humidas interiores,"333","27"
"55",Zonas humidas interiores,"335","22"
"55",Zonas humidas interiores,"336","22"
"55",Aguas interiores,"4361","22"
"55",Aguas interiores,"4363","22"
"55",Aguas interiores,"4366","22"
"55",Aguas interiores,"4366","27"
"55",Aguas interiores,"4368","22"
"55",Aguas interiores,"4368","27"
"55",Aguas interiores,"4370","27"
"55",Aguas interiores,"4374","21"
"55",Aguas interiores,"4374","22"
"55",Aguas interiores,"4374","27"
"55",Aguas interiores,"4378","22"
"55",Aguas interiores,"4378","27"
"55",Aguas interiores,"4397","22"
"55",Aguas interiores,"4405","22"
"55",Aguas interiores,"4405","27"
"55",Aguas interiores,"4426","6"
"55",Aguas interiores,"4426","22"
"150",Aguas interiores,"4379","21"
"151",Zonas humidas interiores,"320","21"
"168",Aguas interiores,"4539","3"
"176",Aguas marinhas e costeiras,"4788","27"
"176",Aguas marinhas e costeiras,"4790","4"
"176",Aguas marinhas e costeiras,"4790","27"
"176",Aguas marinhas e costeiras,"4791","4"
"176",Aguas marinhas e costeiras,"4791","27"
"176",Aguas marinhas e costeiras,"4792","4"
"176",Aguas marinhas e costeiras,"4792","27"
"238",Aguas interiores,"4501","6"
"247",Aguas interiores,"4376","21"
"247",Aguas interiores,"4379","21"
"249",Aguas interiores,"4379","21"
"249",Aguas interiores,"4376","21"
"249",Aguas interiores,"4379","21"
"251",Aguas de transicao,"71","21"
"251",Aguas de transicao,"71","27"
"251",Zonas humidas litorais,"717","21"
"251",Zonas humidas litorais,"717","27"
"251",Zonas humidas litorais,"720","21"
"251",Zonas humidas litorais,"720","27"
"251",Zonas humidas litorais,"721","21"
"251",Zonas humidas litorais,"721","27"
"251",Zonas humidas litorais,"722","21"
"251",Zonas humidas litorais,"722","27"
"251",Zonas humidas litorais,"723","21"
"251",Zonas humidas litorais,"723","27"
"251",Zonas humidas litorais,"728","21"
"251",Zonas humidas litorais,"728","27"
"251",Aguas interiores,"4381","21"
"251",Aguas interiores,"4381","27"
"251",Aguas interiores,"4386","21"
"251",Aguas interiores,"4386","27"
"260",Zonas humidas interiores,"309","24"
"261",Zonas humidas interiores,"306","25"
"265",Aguas de transicao,"91","21"
"265",Aguas de transicao,"91","27"
"265",Aguas de transicao,"92","21"
"265",Aguas de transicao,"92","27"
"265",Aguas de transicao,"93","21"
"265",Aguas de transicao,"93","27"
"265",Zonas humidas interiores,"337","21"
"265",Zonas humidas interiores,"337","27"
"265",Zonas humidas litorais,"752","21"
"265",Zonas humidas litorais,"752","27"
"265",Zonas humidas litorais,"756","21"
"265",Zonas humidas litorais,"756","27"
"265",Zonas humidas litorais,"758","21"
"265",Zonas humidas litorais,"758","27"
"265",Zonas humidas litorais,"762","21"
"265",Zonas humidas litorais,"762","27"
"265",Zonas humidas litorais,"764","21"
"265",Zonas humidas litorais,"764","27"
"311",Zonas humidas interiores,"314","21"
"311",Zonas humidas interiores,"314","24"
"311",Zonas humidas interiores,"314","27"
"311",Zonas humidas interiores,"317","21"
"311",Zonas humidas interiores,"317","24"
"311",Zonas humidas interiores,"317","27"
"311",Zonas humidas interiores,"318","27"
"311",Zonas humidas interiores,"319","27"
"311",Zonas humidas interiores,"321","21"
"311",Zonas humidas interiores,"321","22"
"311",Zonas humidas interiores,"321","27"
"311",Zonas humidas interiores,"323","21"
"311",Zonas humidas interiores,"323","27"
"311",Aguas interiores,"4344","24"
"311",Aguas interiores,"4344","27"
"311",Aguas interiores,"4345","24"
"311",Aguas interiores,"4345","27"
"311",Aguas interiores,"4358","21"
"311",Aguas interiores,"4358","22"
"311",Aguas interiores,"4358","27"
"313",Zonas humidas interiores,"320","21"
"313",Aguas interiores,"4342","21"
"334",Aguas marinhas e costeiras,"4788","4"
"334",Aguas marinhas e costeiras,"4788","27"
"334",Aguas marinhas e costeiras,"4789","27"
"334",Aguas marinhas e costeiras,"4790","4"
"334",Aguas marinhas e costeiras,"4790","27"
"334",Aguas marinhas e costeiras,"4792","4"
"334",Aguas marinhas e costeiras,"4792","27"
"340",Aguas interiores,"4501","6"
"367",Aguas interiores,"4456","6"
"367",Aguas interiores,"4460","6"
"367",Aguas interiores,"4456","6"
"384",Aguas de transicao,"69","21"
"384",Aguas de transicao,"69","27"
"384",Aguas de transicao,"70","21"
"384",Aguas de transicao,"70","27"
"384",Zonas humidas litorais,"708","21"
"384",Zonas humidas litorais,"708","27"
"384",Zonas humidas litorais,"709","21"
"384",Zonas humidas litorais,"709","27"
"384",Zonas humidas litorais,"710","21"
"384",Zonas humidas litorais,"710","27"
"384",Zonas humidas litorais,"712","21"
"384",Zonas humidas litorais,"712","27"
"384",Zonas humidas litorais,"714","21"
"384",Zonas humidas litorais,"714","27"
"384",Zonas humidas litorais,"716","21"
"384",Zonas humidas litorais,"716","27"
"384",Aguas de transicao,"69","21"
"384",Aguas de transicao,"69","27"
"384",Aguas de transicao,"70","21"
"384",Aguas de transicao,"70","27"
"384",Zonas humidas litorais,"708","21"
"384",Zonas humidas litorais,"708","27"
"421",Aguas interiores,"4466","6"
"421",Aguas interiores,"4466","6"
"421",Aguas interiores,"4460","6"
"422",Aguas interiores,"1175","41"
"422",Aguas interiores,"1175","42"
"422",Aguas interiores,"1182","41"
"422",Aguas interiores,"1184","41"
"422",Aguas interiores,"1188","41"
"422",Aguas interiores,"1197","41"
"422",Aguas interiores,"1200","41"
"422",Aguas interiores,"1203","41"
"422",Aguas interiores,"1204","41"
"422",Aguas interiores,"1207","12"
"422",Aguas interiores,"1211","12"
"422",Aguas interiores,"1212","41"
"422",Aguas interiores,"1215","41"
"422",Aguas interiores,"1218","41"
"422",Aguas interiores,"1220","41"
"422",Aguas interiores,"1223","41"
"422",Aguas interiores,"1226","41"
"422",Aguas interiores,"1230","41"
"422",Aguas interiores,"1233","41"
"422",Aguas interiores,"1237","41"
"422",Aguas interiores,"1246","41"
"422",Aguas interiores,"1254","41"
"422",Aguas interiores,"1255","12"
"422",Aguas interiores,"1263","12"
"422",Aguas interiores,"1272","12"
"422",Aguas interiores,"1274","41"
"422",Aguas interiores,"1276","41"
"422",Aguas interiores,"1285","13"
"422",Aguas interiores,"1291","12"
"422",Aguas interiores,"1291","41"
"422",Aguas interiores,"1292","41"
"422",Aguas interiores,"1294","12"
"422",Aguas interiores,"1296","12"
"422",Aguas interiores,"1296","41"
"422",Aguas interiores,"1298","41"
"422",Aguas interiores,"1300","41"
"422",Aguas interiores,"1301","41"
"422",Aguas interiores,"1304","12"
"422",Aguas interiores,"1309","41"
"422",Aguas interiores,"1312","12"
"422",Aguas interiores,"1312","13"
"422",Aguas interiores,"1316","41"
"422",Aguas interiores,"1328","41"
"422",Aguas interiores,"1330","41"
"422",Aguas interiores,"1332","12"
"422",Aguas interiores,"1332","13"
"422",Aguas interiores,"1335","41"
"422",Aguas interiores,"1339","12"
"422",Aguas interiores,"1348","12"
"422",Aguas interiores,"1359","12"
"422",Aguas interiores,"1359","41"
"422",Aguas interiores,"1380","13"
"422",Aguas interiores,"1392","13"
"422",Aguas interiores,"1403","12"
"422",Aguas interiores,"1404","13"
"422",Aguas interiores,"1415","13"
"422",Aguas interiores,"1416","12"
"422",Aguas interiores,"1416","41"
"422",Aguas interiores,"1422","12"
"422",Aguas interiores,"1422","41"
"422",Aguas interiores,"1423","41"
"422",Aguas interiores,"1429","12"
"422",Aguas interiores,"1429","13"
"422",Aguas interiores,"1438","13"
"422",Aguas interiores,"1445","13"
"422",Aguas interiores,"1466","12"
"422",Aguas interiores,"1466","13"
"422",Aguas interiores,"1467","13"
"422",Aguas interiores,"1475","41"
"422",Aguas interiores,"1475","41"
"431",Aguas interiores,"939","16"
"437",Aguas interiores,"939","16"
"444",Aguas interiores,"921","42"
"444",Aguas interiores,"921","42"
"444",Aguas interiores,"921","42"
"446",Aguas interiores,"914","42"
"446",Aguas interiores,"921","42"
"450",Aguas interiores,"944","42"
"450",Aguas interiores,"949","93"
"450",Aguas interiores,"958","42"
"450",Aguas interiores,"962","42"
"450",Aguas interiores,"967","42"
"450",Aguas interiores,"969","93"
"450",Aguas interiores,"970","42"
"450",Aguas interiores,"970","93"
"450",Aguas interiores,"971","42"
"450",Aguas interiores,"972","42"
"450",Aguas interiores,"975","42"
"450",Aguas interiores,"975","93"
"450",Aguas interiores,"976","42"
"450",Aguas interiores,"979","42"
"450",Aguas interiores,"980","42"
"450",Aguas interiores,"983","42"
"450",Aguas interiores,"984","42"
"450",Aguas interiores,"985","93"
"450",Aguas interiores,"986","42"
"450",Aguas interiores,"987","42"
"450",Aguas interiores,"988","42"
"450",Aguas interiores,"991","42"
"450",Aguas interiores,"994","93"
"450",Aguas interiores,"996","93"
"450",Aguas interiores,"1005","42"
"450",Aguas interiores,"1008","42"
"450",Aguas interiores,"1013","42"
"450",Aguas interiores,"1021","42"
"450",Aguas interiores,"1028","42"
"450",Aguas interiores,"927","42"
"450",Aguas interiores,"927","42"
"453",Aguas interiores,"914","42"
"456",Aguas interiores,"1663","39"
"456",Aguas interiores,"1664","39"
"456",Aguas interiores,"1692","39"
"456",Aguas interiores,"1707","39"
"456",Aguas interiores,"1713","39"
"456",Aguas interiores,"1720","39"
"456",Aguas interiores,"1726","39"
"456",Aguas interiores,"1736","39"
"456",Aguas interiores,"1750","39"
"456",Aguas interiores,"1753","39"
"456",Aguas interiores,"1758","39"
"456",Aguas interiores,"1774","39"
"456",Aguas interiores,"1777","39"
"456",Aguas interiores,"1778","39"
"456",Aguas interiores,"1781","39"
"456",Aguas interiores,"1784","39"
"456",Aguas interiores,"1792","39"
"456",Aguas interiores,"1793","39"
"456",Aguas interiores,"1795","39"
"456",Aguas interiores,"1798","39"
"456",Aguas interiores,"1799","39"
"456",Aguas interiores,"1801","39"
"456",Aguas interiores,"1803","39"
"456",Aguas interiores,"1806","39"
"456",Aguas interiores,"1807","39"
"456",Aguas interiores,"1808","39"
"456",Aguas interiores,"1810","39"
"456",Aguas interiores,"1811","39"
"456",Aguas interiores,"1812","39"
"456",Aguas interiores,"1818","39"
"456",Aguas interiores,"1820","39"
"456",Aguas interiores,"1821","39"
"456",Aguas interiores,"1832","39"
"456",Aguas interiores,"1835","39"
"456",Aguas interiores,"1847","39"
"456",Aguas interiores,"1849","39"
"456",Aguas interiores,"1855","39"
"456",Aguas interiores,"1864","39"
"456",Aguas interiores,"1869","39"
"456",Aguas interiores,"1872","39"
"456",Aguas interiores,"1879","39"
"456",Aguas interiores,"1884","39"
"456",Aguas interiores,"1890","39"
"466",Aguas interiores,"1644","40"
"467",Aguas interiores,"1600","40"
"467",Aguas interiores,"1628","40"
"467",Aguas interiores,"1640","40"
"467",Aguas interiores,"1647","40"
"467",Aguas interiores,"1665","40"
"467",Aguas interiores,"1676","40"
"467",Aguas interiores,"1681","40"
"467",Aguas interiores,"1686","40"
"467",Aguas interiores,"1690","40"
"467",Aguas interiores,"1691","40"
"467",Aguas interiores,"1699","40"
"467",Aguas interiores,"1700","40"
"467",Aguas interiores,"1704","40"
"472",Aguas interiores,"1196","42"
"472",Aguas interiores,"1216","42"
"472",Aguas interiores,"1221","42"
"472",Aguas interiores,"1224","42"
"472",Aguas interiores,"1225","42"
"472",Aguas interiores,"1227","41"
"472",Aguas interiores,"1228","42"
"472",Aguas interiores,"1229","41"
"472",Aguas interiores,"1229","42"
"472",Aguas interiores,"1230","41"
"472",Aguas interiores,"1231","42"
"472",Aguas interiores,"1239","41"
"472",Aguas interiores,"1241","41"
"472",Aguas interiores,"1243","42"
"472",Aguas interiores,"1245","42"
"472",Aguas interiores,"1250","42"
"472",Aguas interiores,"1253","42"
"472",Aguas interiores,"1257","41"
"472",Aguas interiores,"1259","42"
"472",Aguas interiores,"1264","42"
"472",Aguas interiores,"1268","42"
"472",Aguas interiores,"1269","42"
"472",Aguas interiores,"1271","42"
"472",Aguas interiores,"1273","42"
"472",Aguas interiores,"1275","42"
"472",Aguas interiores,"1277","42"
"472",Aguas interiores,"1280","42"
"472",Aguas interiores,"1283","42"
"472",Aguas interiores,"1286","42"
"472",Aguas interiores,"1287","42"
"472",Aguas interiores,"1288","42"
"472",Aguas interiores,"1295","41"
"472",Aguas interiores,"1297","41"
"472",Aguas interiores,"1303","42"
"472",Aguas interiores,"1318","41"
"472",Aguas interiores,"1319","41"
"472",Aguas interiores,"1320","42"
"472",Aguas interiores,"1321","42"
"472",Aguas interiores,"1322","42"
"472",Aguas interiores,"1323","42"
"472",Aguas interiores,"1325","42"
"472",Aguas interiores,"1326","42"
"472",Aguas interiores,"1327","42"
"472",Aguas interiores,"1329","41"
"472",Aguas interiores,"1333","42"
"472",Aguas interiores,"1337","42"
"472",Aguas interiores,"1343","42"
"472",Aguas interiores,"1344","42"
"472",Aguas interiores,"1346","42"
"472",Aguas interiores,"1347","42"
"472",Aguas interiores,"1350","42"
"472",Aguas interiores,"1351","42"
"472",Aguas interiores,"1352","42"
"472",Aguas interiores,"1353","41"
"472",Aguas interiores,"1354","42"
"472",Aguas interiores,"1355","42"
"472",Aguas interiores,"1357","42"
"472",Aguas interiores,"1358","42"
